font_name,family,image_path,brand_tone,industry,weight,is_free
Fira Mono,monospace,fonts/font_1577.png,Playful,Fashion,thin,True
IBM Plex Mono,monospace,fonts/font_1578.png,Trustworthy,Real Estate,bold,True
Oswald,display,fonts/font_1579.png,Trustworthy,Retail,medium,True
Bebas Neue,display,fonts/font_1580.png,Professional,Food & Beverage,thin,False
Anton,display,fonts/font_1581.png,Minimalist,Retail,thin,True
Impact,display,fonts/font_1582.png,Bold,Real Estate,bold,True
Abril Fatface,display,fonts/font_1583.png,Bold,Technology,thin,True
Playfair Display,serif,fonts/font_1584.png,Creative,Education,black,True
Garamond,serif,fonts/font_1585.png,Minimalist,Sustainability,thin,True
Times New Roman,serif,fonts/font_1586.png,Playful,Sustainability,black,True
Georgia,serif,fonts/font_1587.png,Professional,Retail,thin,True
Baskerville,serif,fonts/font_1588.png,Luxury,Real Estate,regular,False
Helvetica,sans-serif,fonts/font_1589.png,Minimalist,Travel,thin,False
Montserrat,sans-serif,fonts/font_1590.png,Professional,Education,black,False
DM Sans,sans-serif,fonts/font_1591.png,Trustworthy,Retail,thin,False
Inter,sans-serif,fonts/font_1592.png,Professional,Travel,thin,False
Open Sans,sans-serif,fonts/font_1593.png,Creative,Education,thin,True
Roboto,sans-serif,fonts/font_1594.png,Innovative,Travel,black,True
Pacifico,script,fonts/font_1595.png,Bold,Fashion,thin,True
Dancing Script,script,fonts/font_1596.png,Creative,Retail,bold,True
Brush Script,script,fonts/font_1597.png,Luxury,Real Estate,bold,True
Great Vibes,script,fonts/font_1598.png,Minimalist,Education,black,False
Courier New,monospace,fonts/font_1599.png,Creative,Sustainability,regular,True
Source Code Pro,monospace,fonts/font_1600.png,Bold,Retail,bold,True
Fira Mono,monospace,fonts/font_1601.png,Innovative,Education,medium,True
IBM Plex Mono,monospace,fonts/font_1602.png,Creative,Education,bold,True
Oswald,display,fonts/font_1603.png,Innovative,Travel,medium,False
Bebas Neue,display,fonts/font_1604.png,Creative,Travel,black,True
Anton,display,fonts/font_1605.png,Bold,Food & Beverage,regular,True
Impact,display,fonts/font_1606.png,Playful,Retail,medium,True
Abril Fatface,display,fonts/font_1607.png,Professional,Finance,medium,False
Playfair Display,serif,fonts/font_1608.png,Minimalist,Healthcare,bold,True
Garamond,serif,fonts/font_1609.png,Minimalist,Finance,medium,True
Times New Roman,serif,fonts/font_1610.png,Minimalist,Education,black,False
Georgia,serif,fonts/font_1611.png,Bold,Food & Beverage,black,True
Baskerville,serif,fonts/font_1612.png,Trustworthy,Education,black,True
Helvetica,sans-serif,fonts/font_1613.png,Playful,Finance,bold,True
Montserrat,sans-serif,fonts/font_1614.png,Luxury,Education,regular,False
DM Sans,sans-serif,fonts/font_1615.png,Innovative,Travel,bold,True
Inter,sans-serif,fonts/font_1616.png,Bold,Retail,black,True
Open Sans,sans-serif,fonts/font_1617.png,Trustworthy,Sustainability,bold,True
Roboto,sans-serif,fonts/font_1618.png,Luxury,Finance,black,True
Pacifico,script,fonts/font_1619.png,Innovative,Healthcare,thin,True
Dancing Script,script,fonts/font_1620.png,Innovative,Healthcare,thin,True
Brush Script,script,fonts/font_1621.png,Playful,Travel,medium,True
Great Vibes,script,fonts/font_1622.png,Professional,Retail,regular,True
Courier New,monospace,fonts/font_1623.png,Minimalist,Technology,thin,True
Source Code Pro,monospace,fonts/font_1624.png,Creative,Technology,black,True
Fira Mono,monospace,fonts/font_1625.png,Luxury,Real Estate,bold,True
IBM Plex Mono,monospace,fonts/font_1626.png,Bold,Real Estate,bold,True
Oswald,display,fonts/font_1627.png,Luxury,Finance,medium,True
Bebas Neue,display,fonts/font_1628.png,Professional,Travel,bold,False
Anton,display,fonts/font_1629.png,Minimalist,Travel,thin,True
Impact,display,fonts/font_1630.png,Luxury,Education,bold,True
Abril Fatface,display,fonts/font_1631.png,Professional,Healthcare,thin,True
Playfair Display,serif,fonts/font_1632.png,Bold,Healthcare,thin,True
Garamond,serif,fonts/font_1633.png,Playful,Healthcare,regular,False
Times New Roman,serif,fonts/font_1634.png,Trustworthy,Food & Beverage,medium,True
Georgia,serif,fonts/font_1635.png,Innovative,Retail,black,True
Baskerville,serif,fonts/font_1636.png,Bold,Fashion,thin,True
Helvetica,sans-serif,fonts/font_1637.png,Minimalist,Education,medium,True
Montserrat,sans-serif,fonts/font_1638.png,Innovative,Technology,black,True
DM Sans,sans-serif,fonts/font_1639.png,Trustworthy,Travel,bold,True
Inter,sans-serif,fonts/font_1640.png,Bold,Technology,medium,False
Open Sans,sans-serif,fonts/font_1641.png,Creative,Food & Beverage,medium,False
Roboto,sans-serif,fonts/font_1642.png,Bold,Technology,medium,True
Pacifico,script,fonts/font_1643.png,Bold,Healthcare,bold,True
Dancing Script,script,fonts/font_1644.png,Creative,Sustainability,bold,False
Brush Script,script,fonts/font_1645.png,Bold,Education,medium,True
Great Vibes,script,fonts/font_1646.png,Innovative,Sustainability,regular,True
Courier New,monospace,fonts/font_1647.png,Minimalist,Real Estate,thin,False
Source Code Pro,monospace,fonts/font_1648.png,Trustworthy,Sustainability,bold,True
Fira Mono,monospace,fonts/font_1649.png,Professional,Fashion,regular,True
IBM Plex Mono,monospace,fonts/font_1650.png,Luxury,Travel,bold,True
Oswald,display,fonts/font_1651.png,Creative,Food & Beverage,medium,True
Bebas Neue,display,fonts/font_1652.png,Playful,Travel,regular,False
Anton,display,fonts/font_1653.png,Creative,Fashion,black,True
Impact,display,fonts/font_1654.png,Trustworthy,Travel,thin,False
Abril Fatface,display,fonts/font_1655.png,Luxury,Sustainability,thin,True
Playfair Display,serif,fonts/font_1656.png,Luxury,Retail,bold,True
Garamond,serif,fonts/font_1657.png,Playful,Travel,thin,True
Times New Roman,serif,fonts/font_1658.png,Trustworthy,Real Estate,black,True
Georgia,serif,fonts/font_1659.png,Innovative,Education,regular,True
Baskerville,serif,fonts/font_1660.png,Minimalist,Education,regular,True
Helvetica,sans-serif,fonts/font_1661.png,Playful,Technology,medium,False
Montserrat,sans-serif,fonts/font_1662.png,Minimalist,Finance,regular,False
DM Sans,sans-serif,fonts/font_1663.png,Innovative,Sustainability,bold,True
Inter,sans-serif,fonts/font_1664.png,Luxury,Healthcare,black,True
Open Sans,sans-serif,fonts/font_1665.png,Minimalist,Fashion,medium,False
Roboto,sans-serif,fonts/font_1666.png,Innovative,Food & Beverage,bold,True
Pacifico,script,fonts/font_1667.png,Innovative,Sustainability,bold,True
Dancing Script,script,fonts/font_1668.png,Professional,Education,bold,False
Brush Script,script,fonts/font_1669.png,Playful,Technology,thin,True
Great Vibes,script,fonts/font_1670.png,Professional,Travel,bold,True
Courier New,monospace,fonts/font_1671.png,Creative,Healthcare,thin,True
Source Code Pro,monospace,fonts/font_1672.png,Luxury,Healthcare,regular,True
Fira Mono,monospace,fonts/font_1673.png,Playful,Finance,thin,True
IBM Plex Mono,monospace,fonts/font_1674.png,Luxury,Retail,bold,True
Oswald,display,fonts/font_1675.png,Professional,Finance,black,False
Bebas Neue,display,fonts/font_1676.png,Trustworthy,Travel,black,True
Anton,display,fonts/font_1677.png,Innovative,Sustainability,regular,True
Impact,display,fonts/font_1678.png,Luxury,Real Estate,bold,True
Abril Fatface,display,fonts/font_1679.png,Playful,Fashion,thin,False
Playfair Display,serif,fonts/font_1680.png,Creative,Healthcare,black,False
Garamond,serif,fonts/font_1681.png,Playful,Food & Beverage,medium,False
Times New Roman,serif,fonts/font_1682.png,Luxury,Sustainability,bold,True
Georgia,serif,fonts/font_1683.png,Playful,Food & Beverage,bold,False
Baskerville,serif,fonts/font_1684.png,Creative,Technology,medium,True
Helvetica,sans-serif,fonts/font_1685.png,Innovative,Food & Beverage,black,True
Montserrat,sans-serif,fonts/font_1686.png,Trustworthy,Healthcare,medium,True
DM Sans,sans-serif,fonts/font_1687.png,Innovative,Healthcare,regular,True
Inter,sans-serif,fonts/font_1688.png,Playful,Healthcare,thin,False
Open Sans,sans-serif,fonts/font_1689.png,Creative,Sustainability,thin,True
Roboto,sans-serif,fonts/font_1690.png,Creative,Sustainability,black,True
Pacifico,script,fonts/font_1691.png,Luxury,Fashion,medium,True
Dancing Script,script,fonts/font_1692.png,Professional,Education,bold,True
Brush Script,script,fonts/font_1693.png,Playful,Retail,bold,True
Great Vibes,script,fonts/font_1694.png,Playful,Travel,bold,True
Courier New,monospace,fonts/font_1695.png,Playful,Travel,regular,True
Source Code Pro,monospace,fonts/font_1696.png,Playful,Technology,regular,True
Fira Mono,monospace,fonts/font_1697.png,Luxury,Finance,bold,False
IBM Plex Mono,monospace,fonts/font_1698.png,Professional,Fashion,black,False
Oswald,display,fonts/font_1699.png,Professional,Education,regular,False
Bebas Neue,display,fonts/font_1700.png,Minimalist,Real Estate,regular,False
Anton,display,fonts/font_1701.png,Playful,Technology,thin,True
Impact,display,fonts/font_1702.png,Playful,Sustainability,thin,False
Abril Fatface,display,fonts/font_1703.png,Minimalist,Education,black,True
Playfair Display,serif,fonts/font_1704.png,Professional,Healthcare,regular,False
Garamond,serif,fonts/font_1705.png,Creative,Sustainability,regular,True
Times New Roman,serif,fonts/font_1706.png,Creative,Finance,medium,False
Georgia,serif,fonts/font_1707.png,Bold,Finance,black,True
Baskerville,serif,fonts/font_1708.png,Innovative,Travel,black,True
Helvetica,sans-serif,fonts/font_1709.png,Bold,Retail,medium,True
Montserrat,sans-serif,fonts/font_1710.png,Professional,Retail,medium,True
DM Sans,sans-serif,fonts/font_1711.png,Trustworthy,Real Estate,thin,False
Inter,sans-serif,fonts/font_1712.png,Playful,Sustainability,black,True
Open Sans,sans-serif,fonts/font_1713.png,Bold,Sustainability,black,True
Roboto,sans-serif,fonts/font_1714.png,Luxury,Finance,medium,False
Pacifico,script,fonts/font_1715.png,Creative,Healthcare,bold,True
Dancing Script,script,fonts/font_1716.png,Luxury,Healthcare,bold,True
Brush Script,script,fonts/font_1717.png,Minimalist,Food & Beverage,thin,True
Great Vibes,script,fonts/font_1718.png,Professional,Healthcare,bold,True
Courier New,monospace,fonts/font_1719.png,Professional,Education,bold,False
Source Code Pro,monospace,fonts/font_1720.png,Bold,Retail,bold,False
Fira Mono,monospace,fonts/font_1721.png,Playful,Healthcare,regular,False
IBM Plex Mono,monospace,fonts/font_1722.png,Professional,Fashion,thin,True
Oswald,display,fonts/font_1723.png,Bold,Sustainability,medium,True
Bebas Neue,display,fonts/font_1724.png,Bold,Healthcare,bold,True
Anton,display,fonts/font_1725.png,Innovative,Food & Beverage,regular,False
Impact,display,fonts/font_1726.png,Innovative,Real Estate,bold,True
Abril Fatface,display,fonts/font_1727.png,Professional,Real Estate,regular,True
Playfair Display,serif,fonts/font_1728.png,Bold,Finance,thin,True
Garamond,serif,fonts/font_1729.png,Minimalist,Healthcare,bold,True
Times New Roman,serif,fonts/font_1730.png,Minimalist,Sustainability,regular,False
Georgia,serif,fonts/font_1731.png,Innovative,Sustainability,black,True
Baskerville,serif,fonts/font_1732.png,Professional,Retail,black,True
Helvetica,sans-serif,fonts/font_1733.png,Creative,Real Estate,regular,True
Montserrat,sans-serif,fonts/font_1734.png,Playful,Finance,bold,False
DM Sans,sans-serif,fonts/font_1735.png,Trustworthy,Healthcare,bold,True
Inter,sans-serif,fonts/font_1736.png,Creative,Real Estate,thin,True
Open Sans,sans-serif,fonts/font_1737.png,Minimalist,Real Estate,thin,True
Roboto,sans-serif,fonts/font_1738.png,Minimalist,Sustainability,medium,True
Pacifico,script,fonts/font_1739.png,Creative,Healthcare,thin,False
Dancing Script,script,fonts/font_1740.png,Innovative,Technology,bold,True
Brush Script,script,fonts/font_1741.png,Innovative,Healthcare,medium,False
Great Vibes,script,fonts/font_1742.png,Professional,Education,thin,True
Courier New,monospace,fonts/font_1743.png,Innovative,Real Estate,regular,False
Source Code Pro,monospace,fonts/font_1744.png,Luxury,Retail,black,False
Fira Mono,monospace,fonts/font_1745.png,Trustworthy,Technology,thin,True
IBM Plex Mono,monospace,fonts/font_1746.png,Creative,Food & Beverage,thin,True
Oswald,display,fonts/font_1747.png,Creative,Finance,regular,True
Bebas Neue,display,fonts/font_1748.png,Bold,Healthcare,bold,True
Anton,display,fonts/font_1749.png,Minimalist,Retail,regular,True
Impact,display,fonts/font_1750.png,Creative,Food & Beverage,thin,True
Abril Fatface,display,fonts/font_1751.png,Luxury,Food & Beverage,bold,False
Playfair Display,serif,fonts/font_1752.png,Creative,Real Estate,medium,True
Garamond,serif,fonts/font_1753.png,Playful,Education,thin,False
Times New Roman,serif,fonts/font_1754.png,Luxury,Real Estate,regular,True
Georgia,serif,fonts/font_1755.png,Professional,Finance,medium,True
Baskerville,serif,fonts/font_1756.png,Playful,Technology,black,False
Helvetica,sans-serif,fonts/font_1757.png,Playful,Sustainability,medium,True
Montserrat,sans-serif,fonts/font_1758.png,Creative,Fashion,regular,True
DM Sans,sans-serif,fonts/font_1759.png,Innovative,Technology,medium,False
Inter,sans-serif,fonts/font_1760.png,Creative,Finance,regular,False
Open Sans,sans-serif,fonts/font_1761.png,Luxury,Sustainability,thin,True
Roboto,sans-serif,fonts/font_1762.png,Professional,Food & Beverage,bold,True
Pacifico,script,fonts/font_1763.png,Minimalist,Technology,black,True
Dancing Script,script,fonts/font_1764.png,Trustworthy,Sustainability,bold,True
Brush Script,script,fonts/font_1765.png,Innovative,Healthcare,bold,True
Great Vibes,script,fonts/font_1766.png,Luxury,Real Estate,bold,True
Courier New,monospace,fonts/font_1767.png,Minimalist,Fashion,regular,True
Source Code Pro,monospace,fonts/font_1768.png,Luxury,Retail,regular,False
Fira Mono,monospace,fonts/font_1769.png,Innovative,Healthcare,black,False
IBM Plex Mono,monospace,fonts/font_1770.png,Minimalist,Technology,regular,True
Oswald,display,fonts/font_1771.png,Innovative,Travel,regular,True
Bebas Neue,display,fonts/font_1772.png,Luxury,Sustainability,regular,True
Anton,display,fonts/font_1773.png,Playful,Food & Beverage,regular,True
Impact,display,fonts/font_1774.png,Trustworthy,Food & Beverage,thin,True
Abril Fatface,display,fonts/font_1775.png,Bold,Travel,black,True
Playfair Display,serif,fonts/font_1776.png,Trustworthy,Technology,regular,True
Garamond,serif,fonts/font_1777.png,Playful,Food & Beverage,black,False
Times New Roman,serif,fonts/font_1778.png,Innovative,Education,medium,False
Georgia,serif,fonts/font_1779.png,Trustworthy,Food & Beverage,thin,False
Baskerville,serif,fonts/font_1780.png,Innovative,Fashion,regular,True
Helvetica,sans-serif,fonts/font_1781.png,Innovative,Education,thin,True
Montserrat,sans-serif,fonts/font_1782.png,Minimalist,Finance,thin,True
DM Sans,sans-serif,fonts/font_1783.png,Professional,Finance,medium,False
Inter,sans-serif,fonts/font_1784.png,Innovative,Sustainability,black,True
Open Sans,sans-serif,fonts/font_1785.png,Trustworthy,Education,thin,True
Roboto,sans-serif,fonts/font_1786.png,Trustworthy,Healthcare,bold,True
Pacifico,script,fonts/font_1787.png,Trustworthy,Sustainability,medium,True
Dancing Script,script,fonts/font_1788.png,Playful,Healthcare,bold,True
Brush Script,script,fonts/font_1789.png,Bold,Fashion,medium,True
Great Vibes,script,fonts/font_1790.png,Innovative,Real Estate,bold,True
Courier New,monospace,fonts/font_1791.png,Creative,Technology,bold,True
Source Code Pro,monospace,fonts/font_1792.png,Innovative,Education,thin,True
Fira Mono,monospace,fonts/font_1793.png,Innovative,Travel,thin,True
IBM Plex Mono,monospace,fonts/font_1794.png,Creative,Retail,medium,False
Oswald,display,fonts/font_1795.png,Minimalist,Technology,black,True
Bebas Neue,display,fonts/font_1796.png,Innovative,Fashion,thin,True
Anton,display,fonts/font_1797.png,Playful,Education,thin,True
Impact,display,fonts/font_1798.png,Luxury,Finance,regular,False
Abril Fatface,display,fonts/font_1799.png,Professional,Technology,thin,True
Playfair Display,serif,fonts/font_1800.png,Trustworthy,Healthcare,black,True
Garamond,serif,fonts/font_1801.png,Innovative,Travel,regular,True
Times New Roman,serif,fonts/font_1802.png,Minimalist,Technology,bold,True
Georgia,serif,fonts/font_1803.png,Playful,Retail,bold,True
Baskerville,serif,fonts/font_1804.png,Innovative,Fashion,regular,True
Helvetica,sans-serif,fonts/font_1805.png,Creative,Fashion,regular,False
Montserrat,sans-serif,fonts/font_1806.png,Minimalist,Sustainability,regular,False
DM Sans,sans-serif,fonts/font_1807.png,Luxury,Fashion,medium,False
Inter,sans-serif,fonts/font_1808.png,Bold,Sustainability,black,True
Open Sans,sans-serif,fonts/font_1809.png,Innovative,Fashion,black,False
Roboto,sans-serif,fonts/font_1810.png,Playful,Retail,bold,True
Pacifico,script,fonts/font_1811.png,Minimalist,Fashion,bold,True
Dancing Script,script,fonts/font_1812.png,Creative,Travel,bold,False
Brush Script,script,fonts/font_1813.png,Minimalist,Real Estate,thin,True
Great Vibes,script,fonts/font_1814.png,Innovative,Finance,bold,True
Courier New,monospace,fonts/font_1815.png,Minimalist,Travel,regular,True
Source Code Pro,monospace,fonts/font_1816.png,Bold,Fashion,bold,True
Fira Mono,monospace,fonts/font_1817.png,Minimalist,Education,regular,False
IBM Plex Mono,monospace,fonts/font_1818.png,Trustworthy,Healthcare,medium,True
Oswald,display,fonts/font_1819.png,Professional,Real Estate,thin,True
Bebas Neue,display,fonts/font_1820.png,Trustworthy,Finance,thin,True
Anton,display,fonts/font_1821.png,Professional,Healthcare,black,False
Impact,display,fonts/font_1822.png,Minimalist,Travel,medium,True
Abril Fatface,display,fonts/font_1823.png,Creative,Retail,regular,True
Playfair Display,serif,fonts/font_1824.png,Creative,Retail,medium,False
Garamond,serif,fonts/font_1825.png,Innovative,Healthcare,thin,True
Times New Roman,serif,fonts/font_1826.png,Creative,Education,regular,True
Georgia,serif,fonts/font_1827.png,Professional,Healthcare,medium,False
Baskerville,serif,fonts/font_1828.png,Playful,Travel,thin,True
Helvetica,sans-serif,fonts/font_1829.png,Professional,Healthcare,regular,False
Montserrat,sans-serif,fonts/font_1830.png,Trustworthy,Finance,regular,True
DM Sans,sans-serif,fonts/font_1831.png,Minimalist,Education,thin,False
Inter,sans-serif,fonts/font_1832.png,Innovative,Food & Beverage,regular,False
Open Sans,sans-serif,fonts/font_1833.png,Luxury,Technology,thin,True
Roboto,sans-serif,fonts/font_1834.png,Innovative,Food & Beverage,bold,True
Pacifico,script,fonts/font_1835.png,Innovative,Sustainability,bold,False
Dancing Script,script,fonts/font_1836.png,Innovative,Healthcare,regular,True
Brush Script,script,fonts/font_1837.png,Playful,Retail,regular,True
Great Vibes,script,fonts/font_1838.png,Bold,Food & Beverage,thin,True
Courier New,monospace,fonts/font_1839.png,Trustworthy,Fashion,regular,False
Source Code Pro,monospace,fonts/font_1840.png,Minimalist,Travel,black,False
Fira Mono,monospace,fonts/font_1841.png,Bold,Food & Beverage,bold,True
IBM Plex Mono,monospace,fonts/font_1842.png,Luxury,Real Estate,regular,True
Oswald,display,fonts/font_1843.png,Bold,Education,regular,False
Bebas Neue,display,fonts/font_1844.png,Minimalist,Travel,medium,False
Anton,display,fonts/font_1845.png,Trustworthy,Retail,regular,True
Impact,display,fonts/font_1846.png,Trustworthy,Sustainability,black,False
Abril Fatface,display,fonts/font_1847.png,Minimalist,Food & Beverage,bold,False
Playfair Display,serif,fonts/font_1848.png,Luxury,Education,medium,True
Garamond,serif,fonts/font_1849.png,Minimalist,Technology,thin,False
Times New Roman,serif,fonts/font_1850.png,Luxury,Education,thin,True
Georgia,serif,fonts/font_1851.png,Luxury,Education,bold,True
Baskerville,serif,fonts/font_1852.png,Minimalist,Travel,thin,True
Helvetica,sans-serif,fonts/font_1853.png,Professional,Technology,black,False
Montserrat,sans-serif,fonts/font_1854.png,Trustworthy,Education,regular,False
DM Sans,sans-serif,fonts/font_1855.png,Luxury,Real Estate,bold,True
Inter,sans-serif,fonts/font_1856.png,Minimalist,Food & Beverage,medium,True
Open Sans,sans-serif,fonts/font_1857.png,Creative,Food & Beverage,regular,True
Roboto,sans-serif,fonts/font_1858.png,Professional,Real Estate,thin,False
Pacifico,script,fonts/font_1859.png,Trustworthy,Food & Beverage,thin,False
Dancing Script,script,fonts/font_1860.png,Luxury,Education,medium,True
Brush Script,script,fonts/font_1861.png,Trustworthy,Sustainability,black,True
Great Vibes,script,fonts/font_1862.png,Professional,Education,medium,True
Courier New,monospace,fonts/font_1863.png,Trustworthy,Travel,bold,True
Source Code Pro,monospace,fonts/font_1864.png,Playful,Fashion,medium,True
Fira Mono,monospace,fonts/font_1865.png,Innovative,Sustainability,thin,False
IBM Plex Mono,monospace,fonts/font_1866.png,Playful,Retail,black,True
Oswald,display,fonts/font_1867.png,Professional,Retail,black,True
Bebas Neue,display,fonts/font_1868.png,Luxury,Sustainability,medium,True
Anton,display,fonts/font_1869.png,Minimalist,Education,bold,True
Impact,display,fonts/font_1870.png,Bold,Healthcare,thin,True
Abril Fatface,display,fonts/font_1871.png,Minimalist,Fashion,regular,True
Playfair Display,serif,fonts/font_1872.png,Trustworthy,Real Estate,black,True
Garamond,serif,fonts/font_1873.png,Bold,Education,medium,False
Times New Roman,serif,fonts/font_1874.png,Bold,Sustainability,bold,True
Georgia,serif,fonts/font_1875.png,Trustworthy,Healthcare,bold,False
Baskerville,serif,fonts/font_1876.png,Trustworthy,Education,thin,True
Helvetica,sans-serif,fonts/font_1877.png,Luxury,Healthcare,black,True
Montserrat,sans-serif,fonts/font_1878.png,Professional,Sustainability,thin,True
DM Sans,sans-serif,fonts/font_1879.png,Creative,Education,regular,False
Inter,sans-serif,fonts/font_1880.png,Minimalist,Technology,regular,True
Open Sans,sans-serif,fonts/font_1881.png,Professional,Food & Beverage,regular,True
Roboto,sans-serif,fonts/font_1882.png,Playful,Sustainability,bold,False
Pacifico,script,fonts/font_1883.png,Luxury,Retail,black,True
Dancing Script,script,fonts/font_1884.png,Luxury,Retail,thin,False
Brush Script,script,fonts/font_1885.png,Creative,Fashion,thin,True
Great Vibes,script,fonts/font_1886.png,Playful,Finance,regular,True
Courier New,monospace,fonts/font_1887.png,Minimalist,Retail,black,True
Source Code Pro,monospace,fonts/font_1888.png,Innovative,Finance,black,False
Fira Mono,monospace,fonts/font_1889.png,Playful,Technology,medium,True
IBM Plex Mono,monospace,fonts/font_1890.png,Minimalist,Sustainability,black,True
Oswald,display,fonts/font_1891.png,Bold,Healthcare,black,True
Bebas Neue,display,fonts/font_1892.png,Trustworthy,Fashion,thin,True
Anton,display,fonts/font_1893.png,Luxury,Food & Beverage,black,False
Impact,display,fonts/font_1894.png,Minimalist,Real Estate,black,True
Abril Fatface,display,fonts/font_1895.png,Professional,Finance,thin,True
Playfair Display,serif,fonts/font_1896.png,Creative,Food & Beverage,black,True
Garamond,serif,fonts/font_1897.png,Trustworthy,Fashion,thin,True
Times New Roman,serif,fonts/font_1898.png,Professional,Fashion,medium,True
Georgia,serif,fonts/font_1899.png,Trustworthy,Retail,bold,True
Baskerville,serif,fonts/font_1900.png,Luxury,Food & Beverage,thin,False
Helvetica,sans-serif,fonts/font_1901.png,Playful,Education,thin,False
Montserrat,sans-serif,fonts/font_1902.png,Innovative,Travel,black,True
DM Sans,sans-serif,fonts/font_1903.png,Playful,Fashion,thin,False
Inter,sans-serif,fonts/font_1904.png,Minimalist,Finance,regular,True
Open Sans,sans-serif,fonts/font_1905.png,Creative,Real Estate,regular,True
Roboto,sans-serif,fonts/font_1906.png,Playful,Real Estate,medium,True
Pacifico,script,fonts/font_1907.png,Luxury,Technology,thin,True
Dancing Script,script,fonts/font_1908.png,Creative,Technology,black,True
Brush Script,script,fonts/font_1909.png,Minimalist,Retail,black,False
Great Vibes,script,fonts/font_1910.png,Bold,Education,bold,False
Courier New,monospace,fonts/font_1911.png,Playful,Retail,medium,True
Source Code Pro,monospace,fonts/font_1912.png,Playful,Real Estate,black,True
Fira Mono,monospace,fonts/font_1913.png,Innovative,Healthcare,bold,False
IBM Plex Mono,monospace,fonts/font_1914.png,Minimalist,Real Estate,black,True
Oswald,display,fonts/font_1915.png,Professional,Fashion,bold,True
Bebas Neue,display,fonts/font_1916.png,Playful,Food & Beverage,regular,True
Anton,display,fonts/font_1917.png,Luxury,Food & Beverage,regular,True
Impact,display,fonts/font_1918.png,Playful,Fashion,black,True
Abril Fatface,display,fonts/font_1919.png,Innovative,Fashion,medium,False
Playfair Display,serif,fonts/font_1920.png,Bold,Real Estate,thin,False
Garamond,serif,fonts/font_1921.png,Innovative,Food & Beverage,medium,True
Times New Roman,serif,fonts/font_1922.png,Playful,Food & Beverage,medium,False
Georgia,serif,fonts/font_1923.png,Creative,Sustainability,thin,True
Baskerville,serif,fonts/font_1924.png,Professional,Food & Beverage,regular,True
Helvetica,sans-serif,fonts/font_1925.png,Trustworthy,Fashion,regular,False
Montserrat,sans-serif,fonts/font_1926.png,Playful,Technology,thin,True
DM Sans,sans-serif,fonts/font_1927.png,Minimalist,Education,bold,True
Inter,sans-serif,fonts/font_1928.png,Playful,Healthcare,medium,True
Open Sans,sans-serif,fonts/font_1929.png,Professional,Fashion,black,False
Roboto,sans-serif,fonts/font_1930.png,Minimalist,Food & Beverage,regular,False
Pacifico,script,fonts/font_1931.png,Luxury,Finance,black,False
Dancing Script,script,fonts/font_1932.png,Creative,Real Estate,thin,True
Brush Script,script,fonts/font_1933.png,Minimalist,Real Estate,black,False
Great Vibes,script,fonts/font_1934.png,Innovative,Education,black,True
Courier New,monospace,fonts/font_1935.png,Bold,Fashion,medium,False
Source Code Pro,monospace,fonts/font_1936.png,Innovative,Education,thin,True
Fira Mono,monospace,fonts/font_1937.png,Trustworthy,Technology,black,True
IBM Plex Mono,monospace,fonts/font_1938.png,Minimalist,Travel,regular,True
Oswald,display,fonts/font_1939.png,Luxury,Retail,thin,False
Bebas Neue,display,fonts/font_1940.png,Playful,Finance,regular,False
Anton,display,fonts/font_1941.png,Creative,Retail,bold,True
Impact,display,fonts/font_1942.png,Minimalist,Travel,black,True
Abril Fatface,display,fonts/font_1943.png,Innovative,Finance,thin,False
Playfair Display,serif,fonts/font_1944.png,Minimalist,Retail,regular,True
Garamond,serif,fonts/font_1945.png,Minimalist,Finance,black,False
Times New Roman,serif,fonts/font_1946.png,Minimalist,Education,medium,False
Georgia,serif,fonts/font_1947.png,Luxury,Healthcare,regular,True
Baskerville,serif,fonts/font_1948.png,Creative,Sustainability,regular,True
Helvetica,sans-serif,fonts/font_1949.png,Professional,Finance,bold,True
Montserrat,sans-serif,fonts/font_1950.png,Professional,Travel,medium,True
DM Sans,sans-serif,fonts/font_1951.png,Minimalist,Education,bold,True
Inter,sans-serif,fonts/font_1952.png,Luxury,Sustainability,medium,False
Open Sans,sans-serif,fonts/font_1953.png,Luxury,Education,regular,True
Roboto,sans-serif,fonts/font_1954.png,Trustworthy,Technology,bold,True
Pacifico,script,fonts/font_1955.png,Minimalist,Food & Beverage,black,True
Dancing Script,script,fonts/font_1956.png,Innovative,Real Estate,medium,True
Brush Script,script,fonts/font_1957.png,Innovative,Technology,regular,False
Great Vibes,script,fonts/font_1958.png,Bold,Travel,thin,True
Courier New,monospace,fonts/font_1959.png,Creative,Fashion,medium,True
Source Code Pro,monospace,fonts/font_1960.png,Minimalist,Fashion,medium,False
Fira Mono,monospace,fonts/font_1961.png,Bold,Real Estate,black,True
IBM Plex Mono,monospace,fonts/font_1962.png,Innovative,Education,medium,True
Oswald,display,fonts/font_1963.png,Innovative,Healthcare,medium,True
Bebas Neue,display,fonts/font_1964.png,Minimalist,Travel,black,False
Anton,display,fonts/font_1965.png,Bold,Real Estate,black,True
Impact,display,fonts/font_1966.png,Bold,Sustainability,bold,False
Abril Fatface,display,fonts/font_1967.png,Minimalist,Sustainability,regular,False
Playfair Display,serif,fonts/font_1968.png,Creative,Fashion,regular,True
Garamond,serif,fonts/font_1969.png,Trustworthy,Food & Beverage,bold,True
Times New Roman,serif,fonts/font_1970.png,Bold,Education,regular,True
