company,industry,region,audience,tone,revenue_stage,team_size,founded_year,has_brand_kit
Startup_0388,Retail,Global,B2C,Playful,Series A,492,2022,True
Startup_0389,Healthcare,Asia,Enterprise,Trustworthy,Seed,215,2018,False
Startup_0390,Finance,North America,B2C,Trustworthy,Pre-seed,456,2012,False
Startup_0391,Sustainability,India,D2C,Professional,Public,403,2021,True
Startup_0392,Technology,North America,SMB,Playful,Seed,125,2011,True
Startup_0393,Education,Europe,B2B,Luxury,Series C,146,2016,False
Startup_0394,Retail,Middle East,Enterprise,Luxury,Series B,143,2010,False
Startup_0395,Sustainability,Global,B2B,Bold,Series B,27,2016,True
Startup_0396,Travel,Global,Enterprise,Innovative,Seed,233,2018,True
Startup_0397,Travel,North America,B2B,Creative,Series C,161,2013,True
Startup_0398,Education,North America,B2B,Trustworthy,Series C,350,2019,False
Startup_0399,Education,Europe,B2C,Playful,Series B,233,2011,False
Startup_0400,Food & Beverage,Europe,Enterprise,Minimalist,Series A,444,2013,False
Startup_0401,Retail,India,SMB,Playful,Series A,72,2018,False
Startup_0402,Food & Beverage,Middle East,B2B,Playful,Series C,314,2024,False
Startup_0403,Fashion,Middle East,B2C,Trustworthy,Pre-seed,202,2017,False
Startup_0404,Education,North America,D2C,Professional,Pre-seed,269,2021,False
Startup_0405,Fashion,Middle East,Enterprise,Creative,Pre-seed,4,2014,False
Startup_0406,Fashion,Europe,Enterprise,Innovative,Public,417,2017,True
Startup_0407,Healthcare,Global,SMB,Professional,Pre-seed,354,2016,True
Startup_0408,Food & Beverage,Europe,B2B,Trustworthy,Pre-seed,144,2013,True
Startup_0409,Technology,Europe,B2C,Bold,Series B,138,2012,False
Startup_0410,Education,North America,B2B,Minimalist,Series C,50,2010,False
Startup_0411,Real Estate,Asia,B2C,Trustworthy,Seed,173,2023,True
Startup_0412,Education,Europe,SMB,Luxury,Series B,82,2023,True
Startup_0413,Healthcare,Middle East,B2B,Minimalist,Series B,157,2012,False
Startup_0414,Finance,Middle East,D2C,Minimalist,Public,430,2017,False
Startup_0415,Finance,Europe,SMB,Minimalist,Series C,270,2018,False
Startup_0416,Travel,Global,SMB,Trustworthy,Series A,304,2018,False
Startup_0417,Finance,Asia,Enterprise,Bold,Series B,22,2014,False
Startup_0418,Real Estate,North America,B2C,Bold,Series B,51,2013,False
Startup_0419,Travel,Europe,B2B,Trustworthy,Public,176,2015,False
Startup_0420,Healthcare,North America,B2C,Minimalist,Seed,115,2021,False
Startup_0421,Real Estate,Asia,SMB,Luxury,Pre-seed,262,2023,True
Startup_0422,Technology,Europe,B2B,Luxury,Series B,264,2016,False
Startup_0423,Food & Beverage,Global,D2C,Trustworthy,Pre-seed,423,2023,True
Startup_0424,Finance,Europe,B2C,Luxury,Series C,294,2015,False
Startup_0425,Sustainability,Europe,B2C,Bold,Series B,340,2014,False
Startup_0426,Technology,India,D2C,Professional,Seed,490,2022,False
Startup_0427,Education,Europe,SMB,Trustworthy,Seed,417,2011,True
Startup_0428,Food & Beverage,Europe,B2C,Luxury,Series C,441,2012,True
Startup_0429,Finance,Global,Enterprise,Professional,Pre-seed,255,2018,False
Startup_0430,Retail,Asia,Enterprise,Minimalist,Series A,428,2016,True
Startup_0431,Healthcare,Asia,B2B,Trustworthy,Series C,68,2019,False
Startup_0432,Technology,India,D2C,Luxury,Series A,104,2021,True
Startup_0433,Technology,Europe,SMB,Minimalist,Seed,356,2011,False
Startup_0434,Healthcare,Middle East,Enterprise,Minimalist,Seed,284,2021,False
Startup_0435,Finance,North America,B2B,Innovative,Series B,487,2022,True
Startup_0436,Finance,Global,B2B,Trustworthy,Seed,52,2010,False
Startup_0437,Sustainability,Europe,B2C,Playful,Pre-seed,177,2010,False
Startup_0438,Education,Global,SMB,Minimalist,Seed,329,2010,True
Startup_0439,Education,India,Enterprise,Minimalist,Public,244,2023,False
Startup_0440,Real Estate,Middle East,D2C,Innovative,Series B,182,2015,False
Startup_0441,Education,Asia,B2C,Bold,Series C,212,2014,True
Startup_0442,Healthcare,North America,Enterprise,Creative,Public,351,2016,False
Startup_0443,Sustainability,India,B2B,Minimalist,Series B,49,2021,True
Startup_0444,Food & Beverage,Asia,D2C,Luxury,Series C,233,2014,False
Startup_0445,Healthcare,Europe,B2B,Trustworthy,Series B,267,2018,False
Startup_0446,Fashion,India,B2C,Trustworthy,Seed,95,2010,False
Startup_0447,Food & Beverage,Europe,D2C,Bold,Series A,394,2024,False
Startup_0448,Real Estate,India,D2C,Playful,Public,497,2018,True
Startup_0449,Healthcare,India,B2C,Creative,Pre-seed,256,2021,False
Startup_0450,Real Estate,Europe,B2B,Playful,Series A,87,2013,True
Startup_0451,Travel,India,D2C,Minimalist,Pre-seed,96,2019,False
Startup_0452,Fashion,Global,SMB,Professional,Seed,47,2016,True
Startup_0453,Finance,Asia,SMB,Playful,Public,395,2011,True
Startup_0454,Sustainability,Global,B2B,Creative,Series B,37,2024,False
Startup_0455,Sustainability,Global,D2C,Playful,Series B,11,2012,False
Startup_0456,Finance,Asia,B2B,Innovative,Series C,245,2013,False
Startup_0457,Real Estate,North America,SMB,Playful,Series A,381,2014,True
Startup_0458,Sustainability,North America,D2C,Luxury,Pre-seed,28,2021,False
Startup_0459,Retail,India,D2C,Professional,Series B,80,2011,False
Startup_0460,Travel,Asia,B2B,Trustworthy,Seed,404,2016,False
Startup_0461,Food & Beverage,Global,D2C,Minimalist,Series B,140,2015,False
Startup_0462,Travel,Europe,B2B,Innovative,Series C,33,2024,False
Startup_0463,Healthcare,India,Enterprise,Innovative,Public,149,2018,False
Startup_0464,Food & Beverage,Global,Enterprise,Trustworthy,Series B,47,2016,True
Startup_0465,Food & Beverage,Europe,SMB,Innovative,Seed,61,2019,False
Startup_0466,Fashion,Middle East,SMB,Minimalist,Series B,464,2019,False
Startup_0467,Real Estate,North America,B2C,Bold,Pre-seed,69,2023,False
Startup_0468,Healthcare,India,Enterprise,Luxury,Pre-seed,18,2011,True
Startup_0469,Technology,India,Enterprise,Innovative,Series B,66,2012,False
Startup_0470,Finance,Europe,B2C,Creative,Seed,186,2012,True
Startup_0471,Sustainability,North America,B2B,Professional,Public,276,2017,False
Startup_0472,Finance,Europe,Enterprise,Bold,Seed,6,2017,True
Startup_0473,Technology,Europe,Enterprise,Professional,Series B,83,2012,True
Startup_0474,Retail,North America,SMB,Trustworthy,Seed,466,2017,False
Startup_0475,Food & Beverage,Middle East,B2C,Playful,Pre-seed,56,2024,True
Startup_0476,Retail,Asia,B2C,Professional,Pre-seed,363,2014,False
Startup_0477,Retail,Global,SMB,Creative,Pre-seed,490,2020,True
Startup_0478,Travel,Asia,Enterprise,Creative,Series C,5,2022,False
Startup_0479,Finance,Middle East,D2C,Creative,Public,181,2013,True
Startup_0480,Technology,North America,B2C,Innovative,Series A,20,2024,False
Startup_0481,Real Estate,India,Enterprise,Bold,Pre-seed,416,2021,True
Startup_0482,Education,North America,B2B,Luxury,Series B,132,2020,False
Startup_0483,Education,Global,B2C,Innovative,Public,499,2013,False
Startup_0484,Finance,Europe,SMB,Trustworthy,Series C,68,2013,True
Startup_0485,Food & Beverage,Global,B2C,Luxury,Series B,286,2024,False
Startup_0486,Education,North America,SMB,Playful,Seed,182,2010,False
Startup_0487,Education,Asia,B2B,Minimalist,Series A,137,2020,False
Startup_0488,Food & Beverage,India,Enterprise,Bold,Series C,377,2016,False
Startup_0489,Finance,Global,SMB,Minimalist,Seed,134,2020,False
Startup_0490,Education,Middle East,SMB,Trustworthy,Seed,65,2019,False
Startup_0491,Technology,North America,B2B,Trustworthy,Pre-seed,480,2019,False
Startup_0492,Fashion,India,D2C,Trustworthy,Series B,28,2013,False
Startup_0493,Technology,Global,B2C,Playful,Seed,290,2011,False
Startup_0494,Real Estate,India,D2C,Professional,Public,315,2010,False
Startup_0495,Food & Beverage,Asia,B2C,Creative,Seed,319,2012,False
Startup_0496,Fashion,Europe,B2B,Professional,Seed,339,2010,False
Startup_0497,Education,India,B2B,Playful,Series A,473,2020,False
Startup_0498,Food & Beverage,India,D2C,Luxury,Series C,283,2014,True
Startup_0499,Retail,North America,B2B,Bold,Public,224,2015,True
Startup_0500,Sustainability,Middle East,Enterprise,Playful,Public,271,2020,True
Startup_0501,Sustainability,North America,D2C,Playful,Public,474,2015,False
Startup_0502,Technology,Asia,SMB,Bold,Pre-seed,33,2015,False
Startup_0503,Real Estate,India,SMB,Innovative,Series C,488,2016,False
Startup_0504,Finance,Europe,B2B,Creative,Seed,298,2010,True
Startup_0505,Technology,India,B2B,Luxury,Public,250,2013,True
Startup_0506,Technology,Europe,B2C,Luxury,Series A,143,2019,False
Startup_0507,Technology,Europe,D2C,Bold,Seed,49,2019,True
Startup_0508,Finance,Global,D2C,Creative,Series B,177,2024,False
Startup_0509,Technology,Global,Enterprise,Minimalist,Series C,348,2024,False
Startup_0510,Retail,Europe,SMB,Innovative,Pre-seed,471,2018,True
Startup_0511,Sustainability,Middle East,SMB,Professional,Series A,295,2019,False
Startup_0512,Sustainability,North America,Enterprise,Bold,Series C,392,2021,True
Startup_0513,Real Estate,Global,B2C,Creative,Seed,34,2011,False
Startup_0514,Sustainability,Asia,Enterprise,Luxury,Pre-seed,364,2022,False
Startup_0515,Healthcare,Global,B2C,Innovative,Series A,490,2017,True
Startup_0516,Travel,Middle East,B2C,Minimalist,Public,98,2020,False
Startup_0517,Finance,Middle East,B2C,Playful,Seed,25,2016,False
Startup_0518,Finance,Europe,B2B,Playful,Seed,27,2016,False
Startup_0519,Real Estate,Middle East,B2B,Playful,Series C,51,2022,False
Startup_0520,Travel,Asia,B2C,Professional,Seed,171,2012,False
Startup_0521,Food & Beverage,Asia,Enterprise,Innovative,Seed,96,2024,False
Startup_0522,Technology,India,Enterprise,Trustworthy,Series A,220,2022,True
Startup_0523,Food & Beverage,Middle East,Enterprise,Luxury,Seed,382,2011,True
Startup_0524,Retail,Global,B2B,Minimalist,Series B,142,2011,True
Startup_0525,Education,India,B2C,Luxury,Series B,416,2021,False
Startup_0526,Retail,Global,SMB,Innovative,Pre-seed,225,2022,False
Startup_0527,Healthcare,Asia,Enterprise,Professional,Public,280,2024,True
Startup_0528,Finance,Middle East,B2B,Professional,Series B,166,2012,True
Startup_0529,Finance,Europe,D2C,Innovative,Public,489,2023,False
Startup_0530,Sustainability,Europe,B2C,Creative,Series B,366,2012,False
Startup_0531,Retail,Middle East,Enterprise,Bold,Series C,60,2019,False
Startup_0532,Healthcare,Global,B2B,Innovative,Series B,443,2011,False
Startup_0533,Food & Beverage,India,D2C,Trustworthy,Seed,273,2016,False
Startup_0534,Sustainability,India,B2C,Luxury,Series C,296,2011,True
Startup_0535,Healthcare,Europe,SMB,Trustworthy,Series B,201,2015,False
Startup_0536,Healthcare,India,B2C,Playful,Seed,83,2022,False
Startup_0537,Retail,Europe,B2C,Bold,Pre-seed,251,2020,False
Startup_0538,Education,North America,Enterprise,Trustworthy,Series C,348,2014,False
Startup_0539,Travel,Europe,B2C,Creative,Seed,266,2016,False
Startup_0540,Education,North America,D2C,Luxury,Series C,449,2020,True
Startup_0541,Technology,Middle East,D2C,Bold,Pre-seed,93,2020,False
Startup_0542,Travel,North America,B2C,Bold,Pre-seed,279,2016,False
Startup_0543,Finance,Asia,B2C,Innovative,Series C,76,2017,False
Startup_0544,Retail,Global,D2C,Minimalist,Seed,311,2013,True
Startup_0545,Sustainability,India,D2C,Bold,Series A,407,2019,False
Startup_0546,Food & Beverage,North America,Enterprise,Innovative,Series C,498,2022,False
Startup_0547,Travel,Asia,SMB,Trustworthy,Public,15,2014,True
Startup_0548,Finance,Asia,D2C,Professional,Series A,216,2019,True
Startup_0549,Travel,India,SMB,Trustworthy,Public,451,2022,True
Startup_0550,Travel,Europe,SMB,Creative,Seed,80,2013,False
Startup_0551,Technology,Asia,D2C,Playful,Public,435,2022,False
Startup_0552,Food & Beverage,Global,Enterprise,Minimalist,Series B,134,2024,True
Startup_0553,Food & Beverage,North America,B2C,Bold,Series C,478,2016,False
Startup_0554,Travel,India,B2B,Minimalist,Pre-seed,226,2024,False
Startup_0555,Food & Beverage,North America,B2C,Innovative,Public,241,2012,True
Startup_0556,Finance,Europe,B2B,Playful,Public,365,2019,False
Startup_0557,Fashion,India,D2C,Playful,Series B,351,2011,False
Startup_0558,Technology,Asia,B2C,Minimalist,Seed,495,2013,True
Startup_0559,Education,North America,B2C,Luxury,Pre-seed,402,2023,False
Startup_0560,Sustainability,Global,B2B,Playful,Series C,258,2014,True
Startup_0561,Healthcare,North America,Enterprise,Professional,Seed,143,2020,False
Startup_0562,Food & Beverage,Global,D2C,Professional,Series C,240,2010,True
Startup_0563,Education,Asia,D2C,Creative,Series B,56,2012,False
Startup_0564,Sustainability,Asia,D2C,Bold,Series C,493,2017,True
Startup_0565,Retail,Europe,B2C,Luxury,Public,18,2020,False
Startup_0566,Healthcare,Europe,SMB,Luxury,Pre-seed,10,2014,False
Startup_0567,Technology,Asia,B2B,Innovative,Series C,385,2010,False
Startup_0568,Fashion,India,B2C,Creative,Series B,356,2013,False
Startup_0569,Education,Asia,Enterprise,Creative,Series B,352,2017,True
Startup_0570,Fashion,Asia,Enterprise,Bold,Pre-seed,269,2022,False
Startup_0571,Travel,Middle East,B2C,Playful,Series A,123,2017,False
Startup_0572,Fashion,India,B2B,Trustworthy,Public,366,2011,True
Startup_0573,Food & Beverage,India,D2C,Minimalist,Series A,323,2018,True
Startup_0574,Sustainability,Global,D2C,Luxury,Series C,400,2019,False
Startup_0575,Fashion,Europe,SMB,Luxury,Series B,419,2010,False
Startup_0576,Education,Europe,B2C,Trustworthy,Seed,38,2019,False
Startup_0577,Travel,Europe,SMB,Creative,Seed,310,2017,False
Startup_0578,Food & Beverage,North America,Enterprise,Innovative,Series B,170,2017,False
Startup_0579,Finance,India,D2C,Playful,Seed,381,2022,True
Startup_0580,Real Estate,Middle East,D2C,Innovative,Public,479,2015,False
Startup_0581,Technology,Europe,SMB,Minimalist,Pre-seed,335,2010,False
Startup_0582,Sustainability,Europe,B2C,Professional,Series C,494,2024,False
Startup_0583,Technology,Europe,SMB,Luxury,Series B,261,2021,False
Startup_0584,Fashion,Europe,Enterprise,Innovative,Series C,393,2022,True
Startup_0585,Education,Europe,B2C,Trustworthy,Pre-seed,344,2018,False
Startup_0586,Sustainability,North America,Enterprise,Playful,Seed,72,2024,False
Startup_0587,Travel,Middle East,B2C,Innovative,Series B,18,2024,True
Startup_0588,Food & Beverage,India,SMB,Luxury,Public,407,2019,False
Startup_0589,Technology,Middle East,B2B,Creative,Pre-seed,103,2012,True
Startup_0590,Food & Beverage,Asia,SMB,Professional,Pre-seed,219,2023,False
Startup_0591,Technology,Global,B2C,Trustworthy,Public,393,2010,False
Startup_0592,Education,India,Enterprise,Bold,Series C,279,2016,True
Startup_0593,Healthcare,Europe,SMB,Innovative,Series B,297,2023,False
Startup_0594,Sustainability,Asia,B2C,Playful,Series C,238,2022,True
Startup_0595,Sustainability,Global,Enterprise,Trustworthy,Series C,407,2019,True
Startup_0596,Travel,Asia,Enterprise,Minimalist,Pre-seed,105,2014,True
Startup_0597,Technology,Asia,Enterprise,Trustworthy,Series C,134,2011,False
Startup_0598,Food & Beverage,Asia,B2C,Trustworthy,Seed,10,2022,True
Startup_0599,Healthcare,Europe,Enterprise,Bold,Seed,61,2010,True
Startup_0600,Travel,Global,Enterprise,Creative,Pre-seed,277,2015,False
Startup_0601,Finance,Asia,SMB,Innovative,Series C,343,2010,True
Startup_0602,Real Estate,Middle East,Enterprise,Minimalist,Seed,124,2015,False
Startup_0603,Travel,Europe,B2B,Trustworthy,Series A,291,2010,True
Startup_0604,Healthcare,Asia,B2C,Professional,Series A,484,2016,False
Startup_0605,Healthcare,Asia,Enterprise,Creative,Series C,421,2016,False
Startup_0606,Healthcare,Middle East,Enterprise,Creative,Pre-seed,468,2019,True
Startup_0607,Technology,Global,D2C,Trustworthy,Seed,349,2013,False
Startup_0608,Travel,North America,SMB,Creative,Series B,126,2016,False
Startup_0609,Travel,North America,Enterprise,Minimalist,Series B,384,2024,False
Startup_0610,Food & Beverage,Middle East,SMB,Luxury,Seed,72,2022,False
Startup_0611,Travel,Global,SMB,Creative,Series C,490,2017,True
Startup_0612,Travel,North America,B2B,Professional,Series A,167,2017,False
Startup_0613,Technology,India,B2C,Trustworthy,Series A,452,2021,False
Startup_0614,Healthcare,Global,B2B,Creative,Seed,33,2021,False
Startup_0615,Healthcare,India,B2C,Bold,Public,175,2021,False
Startup_0616,Technology,Global,D2C,Trustworthy,Series A,366,2012,False
Startup_0617,Food & Beverage,India,B2B,Luxury,Seed,352,2023,True
Startup_0618,Retail,North America,SMB,Innovative,Pre-seed,494,2023,False
Startup_0619,Fashion,India,Enterprise,Creative,Series A,26,2017,False
Startup_0620,Food & Beverage,India,D2C,Luxury,Public,321,2022,False
Startup_0621,Retail,North America,B2C,Professional,Series C,162,2012,True
Startup_0622,Education,Middle East,B2B,Creative,Public,304,2022,False
Startup_0623,Finance,Global,D2C,Trustworthy,Series A,326,2020,True
Startup_0624,Sustainability,Europe,B2B,Minimalist,Seed,127,2024,True
Startup_0625,Technology,India,SMB,Innovative,Series B,286,2024,True
Startup_0626,Real Estate,Global,B2B,Minimalist,Series A,188,2014,False
Startup_0627,Sustainability,North America,B2C,Creative,Public,160,2010,False
Startup_0628,Healthcare,Europe,B2C,Bold,Seed,27,2021,False
Startup_0629,Healthcare,Europe,Enterprise,Professional,Series A,64,2016,False
Startup_0630,Food & Beverage,Global,Enterprise,Creative,Series A,443,2023,True
Startup_0631,Healthcare,Asia,B2C,Bold,Series A,86,2024,False
Startup_0632,Real Estate,Europe,B2C,Creative,Series B,227,2019,False
Startup_0633,Real Estate,India,B2C,Trustworthy,Seed,486,2017,False
Startup_0634,Education,Middle East,D2C,Playful,Public,178,2013,False
Startup_0635,Technology,Global,B2B,Professional,Pre-seed,450,2016,True
Startup_0636,Travel,India,D2C,Playful,Public,316,2016,False
Startup_0637,Finance,Asia,SMB,Creative,Series C,447,2015,False
Startup_0638,Retail,Europe,Enterprise,Bold,Series B,453,2023,False
Startup_0639,Sustainability,Global,B2B,Playful,Series C,240,2014,False
Startup_0640,Sustainability,Asia,Enterprise,Playful,Series C,48,2019,False
Startup_0641,Finance,India,SMB,Luxury,Pre-seed,279,2013,True
Startup_0642,Technology,India,B2C,Luxury,Series A,465,2024,False
Startup_0643,Technology,India,Enterprise,Bold,Pre-seed,366,2014,False
Startup_0644,Technology,Middle East,B2C,Bold,Series C,193,2016,False
Startup_0645,Real Estate,India,Enterprise,Minimalist,Series B,175,2017,False
Startup_0646,Travel,India,SMB,Innovative,Series C,444,2013,False
Startup_0647,Technology,Europe,Enterprise,Playful,Series C,161,2014,False
Startup_0648,Sustainability,Global,SMB,Trustworthy,Pre-seed,355,2020,False
Startup_0649,Food & Beverage,Global,B2B,Innovative,Seed,214,2015,True
